chr	start	end	avg.rate_GCB	avg.rate_FL	avg.rate_BL
chr11	119576264	119576312	0.88675	0.773375	0.5585
chr11	119618896	119619200	0.674722	0.551806	0.338704
chr11	119897544	119897944	0.3979	0.68185	0.7649
chr11	120058128	120059424	0.713125	0.599167	0.386944
chr11	119545336	119545904	0.66125	0.642813	0.286979
chr11	119238352	119238784	0.566833	0.407333	0.195333
chr11	119244272	119244848	0.541563	0.325313	0.229948
chr11	119247920	119249080	0.574231	0.449038	0.276795
chr11	119390016	119391896	0.730395	0.571711	0.384254
chr11	119394816	119395344	0.840909	0.641818	0.490303
chr11	119397584	119398184	0.781364	0.53375	0.413712
chr11	118803440	118803544	0.609062	0.527031	0.264167
chr11	118803816	118804336	0.841346	0.593942	0.440064
chr11	118804856	118805384	0.788571	0.673393	0.35131
chr11	118814904	118815376	0.724286	0.644464	0.1825
chr11	119763504	119763792	0.604	0.38925	0.196917
chr11	118765280	118766144	0.478409	0.428636	0.141061
chr11	118765280	118766144	0.478409	0.428636	0.141061
chr11	118767232	118768160	0.456786	0.40619	0.114008
chr11	118767232	118768160	0.456786	0.40619	0.114008
chr11	118768528	118769160	0.810625	0.666094	0.312396
chr11	118770408	118771152	0.733571	0.531875	0.38744
chr11	118776168	118776440	0.765625	0.648281	0.238854
chr11	118779072	118779176	0.836	0.7385	0.520333
chr11	119988960	119989640	0.675536	0.451161	0.362083
chr11	120097640	120097688	0.8125	0.716406	0.390833
chr11	120099792	120100400	0.592857	0.430357	0.259167
chr11	120192424	120192720	0.3093	0.55425	0.6565
chr11	120177952	120178280	0.799062	0.625938	0.488021
chr11	120110880	120110992	0.120921	0.450658	0.356272
chr11	120480024	120480672	0.759615	0.59875	0.376154
chr11	119183096	119183904	0.788409	0.635227	0.488409
chr11	119188304	119188344	0.267222	0.411667	0.611852
chr11	120580672	120580800	0.242222	0.325417	0.630556
chr11	120821736	120822040	0.706667	0.503333	0.292593
chr11	120801864	120803136	0.77325	0.618125	0.45475
chr11	120705072	120705376	0.67575	0.508125	0.35875
chr11	121027216	121028096	0.629286	0.475714	0.248333
chr11	121112128	121112776	0.760132	0.571908	0.445351
chr11	121071520	121072336	0.841667	0.684444	0.516481
chr11	121239576	121240064	0.800227	0.646818	0.396212
chr11	121208904	121209168	0.65825	0.49825	0.187333
chr11	121212032	121212256	0.672778	0.534583	0.305833
chr11	121301504	121301792	0.505333	0.530167	0.166
chr11	121244440	121245016	0.706786	0.684107	0.166131
chr11	121353400	121353944	0.386563	0.513125	0.677083
chr11	121327232	121328008	0.742222	0.64375	0.384537
chr11	121218768	121218984	0.895312	0.753594	0.5725
chr11	121220008	121220216	0.610781	0.515703	0.120104
chr11	121428056	121428288	0.217083	0.470625	0.521042
chr11	119052792	119052912	0.868846	0.796154	0.434679
chr11	120435328	120435456	0.0122368	0.155757	0.432303
chr11	120435456	120435504	0.00675	0.09425	0.277333
chr11	121447064	121447496	0.416111	0.631389	0.722685
chr11	121335832	121336528	0.514444	0.503333	0.192731
chr11	121442344	121443080	0.845	0.788214	0.564286
chr11	120856552	120856728	0.0788793	0.200086	0.396149
chr11	121593144	121593336	0.27	0.473194	0.495648
chr11	121971040	121971104	0.229375	0.442344	0.520208
chr11	121971040	121971104	0.229375	0.442344	0.520208
chr11	122312184	122312256	0.20625	0.490875	0.56425
chr11	122474656	122475704	0.78	0.689083	0.412611
chr11	122537944	122539160	0.84575	0.818375	0.530083
chr11	122546944	122547160	0.77	0.623594	0.306563
chr11	122427360	122427624	0.335859	0.650937	0.725052
chr11	122566720	122567120	0.845139	0.79	0.194583
chr11	122675344	122676016	0.4715	0.52425	0.716944
chr11	122586152	122587848	0.512386	0.551193	0.190114
chr11	122569624	122569728	0.546563	0.767969	0.126458
chr11	122569744	122569880	0.66875	0.718958	0.153472
chr11	122615728	122616808	0.604643	0.517381	0.242937
chr11	122620896	122621440	0.643929	0.589286	0.242738
chr11	122727440	122727976	0.14575	0.246875	0.420917
chr11	122747672	122748368	0.721562	0.536406	0.413854
chr11	122612856	122614520	0.682222	0.603287	0.34463
chr11	122535320	122536192	0.875278	0.770889	0.555111
chr11	122536736	122536920	0.774688	0.609531	0.258854
chr11	122537152	122537312	0.755833	0.590104	0.422986
chr11	122582208	122582360	0.862143	0.837857	0.330417
chr11	122596976	122597184	0.558409	0.681364	0.237273
chr11	122596976	122597184	0.558409	0.681364	0.237273
chr11	122854376	122854440	0.252917	0.472083	0.532083
chr11	122854632	122855200	0.12905	0.36125	0.42855
chr11	122855296	122855376	0.112625	0.38275	0.498917
chr11	123024360	123025808	0.698214	0.566696	0.348095
chr11	123111856	123113224	0.741875	0.557083	0.409931
chr11	123345648	123346072	0.809167	0.689861	0.471389
chr11	123326600	123327096	0.890313	0.781719	0.59875
chr11	123473576	123474208	0.875909	0.802386	0.480152
chr11	123331696	123332344	0.771944	0.651944	0.444259
chr11	123386864	123387648	0.405	0.459444	0.766481
chr11	123173016	123173384	0.152159	0.281364	0.48197
chr11	123400112	123401144	0.9225	0.785227	0.613106
chr11	123229440	123229560	0.0883333	0.24	0.353426
chr11	120398192	120398560	0.586607	0.428304	0.258869
chr11	123351904	123351960	0.321786	0.465357	0.628571
chr11	123513232	123513328	0.751563	0.599063	0.389167
chr11	123358648	123359296	0.911429	0.845	0.540595
chr11	123362488	123362880	0.844375	0.747031	0.485312
chr11	123484264	123484752	0.858125	0.782969	0.471979
chr11	123489120	123490016	0.905278	0.820278	0.529259
chr11	123065464	123065760	0.1252	0.394325	0.46955
chr11	123065464	123065760	0.1252	0.394325	0.46955
chr11	123065784	123065920	0.07	0.269653	0.30537
chr11	123065784	123065920	0.07	0.269653	0.30537
chr11	123066520	123066664	0.118068	0.345568	0.434659
chr11	123066520	123066664	0.118068	0.345568	0.434659
chr11	123066872	123066960	0.114286	0.382054	0.378363
chr11	123066872	123066960	0.114286	0.382054	0.378363
chr11	123524736	123524800	0.0732692	0.305673	0.344231
chr11	123525472	123525552	0.0580769	0.216731	0.296731
chr11	123525664	123525752	0.118864	0.349659	0.432803
chr11	125046496	125046944	0.253	0.38425	0.50075
chr11	123298096	123299456	0.871071	0.739911	0.509643
chr11	122847536	122847632	0.257609	0.545598	0.762862
chr11	122849760	122849832	0.323125	0.494063	0.645833
chr11	122850064	122850152	0.284167	0.470417	0.650694
chr11	122850488	122850760	0.188833	0.446833	0.506944
chr11	122852256	122852488	0.217292	0.440104	0.485625
chr11	124709760	124709800	0.0391071	0.213214	0.297202
chr11	124745872	124745952	0.198846	0.364519	0.478333
chr11	124939352	124939864	0.828333	0.644028	0.450278
chr11	125133584	125133640	0.370208	0.539687	0.608889
chr11	125133584	125133640	0.370208	0.539687	0.608889
chr11	125229088	125229616	0.305556	0.487083	0.623981
chr11	125330240	125330576	0.598889	0.407917	0.258056
chr11	124933392	124933776	0.0328378	0.253514	0.283806
chr11	124790688	124791032	0.0579545	0.363636	0.34447
chr11	124791040	124791320	0.182852	0.589355	0.682565
chr11	124791328	124791392	0.430909	0.736932	0.770985
chr11	125239472	125240088	0.6535	0.550875	0.319667
chr11	123458064	123458584	0.880455	0.813409	0.528864
chr11	123462352	123463416	0.86875	0.759	0.552417
chr11	125171952	125172592	0.742708	0.598437	0.42375
chr11	125773552	125773912	0.139167	0.358646	0.358889
chr11	125773552	125773912	0.139167	0.358646	0.358889
chr11	125773552	125773912	0.139167	0.358646	0.358889
chr11	125773920	125774576	0.200955	0.4845	0.621197
chr11	125773920	125774576	0.200955	0.4845	0.621197
chr11	125773920	125774576	0.200955	0.4845	0.621197
chr11	124949392	124949944	0.742778	0.545556	0.447407
chr11	126335176	126335456	0.357955	0.391932	0.0462121
chr11	126336904	126337008	0.84025	0.764125	0.464333
chr11	126337072	126337728	0.765278	0.724653	0.281713
chr11	126057912	126058360	0.751944	0.539583	0.421574
chr11	126058896	126059672	0.545	0.425985	0.194823
chr11	126713728	126715328	0.58275	0.357625	0.257417
chr11	126329088	126329816	0.591667	0.536667	0.261042
chr11	126472896	126473680	0.605769	0.427019	0.210705
chr11	126472896	126473680	0.605769	0.427019	0.210705
chr11	126306160	126306528	0.635714	0.563214	0.342024
chr11	126306160	126306528	0.635714	0.563214	0.342024
chr11	127470504	127471864	0.61225	0.463125	0.290333
chr11	126873352	126873504	0.10337	0.401413	0.37837
chr11	126873352	126873504	0.10337	0.401413	0.37837
chr11	126873352	126873504	0.10337	0.401413	0.37837
chr11	125036328	125036384	0.13	0.402375	0.366083
chr11	125036416	125036488	0.115139	0.422222	0.517685
chr11	125037248	125037280	0.297143	0.605893	0.685833
chr11	128158872	128159280	0.11425	0.26475	0.497167
chr11	128346560	128347000	0.81875	0.404125	0.452417
chr11	128213056	128213976	0.16725	0.3735	0.440583
chr11	128366672	128367176	0.01225	0.053375	0.258333
chr11	124735072	124735200	0.153056	0.456528	0.381111
chr11	124735296	124735400	0.189286	0.518661	0.47875
chr11	124735520	124735592	0.129545	0.433977	0.36697
chr11	124736256	124736424	0.0960897	0.444295	0.410513
chr11	124738368	124738464	0.314	0.514625	0.53025
chr11	124738480	124738952	0.144767	0.420983	0.475856
chr11	128291920	128292576	0.792222	0.705694	0.373704
chr11	128293080	128293392	0.7705	0.620375	0.454167
chr11	128293904	128294448	0.674	0.5715	0.240333
chr11	128321120	128321360	0.335	0.68325	0.881667
chr11	128321392	128321824	0.593514	0.739257	0.873919
chr11	128321856	128321984	0.364375	0.515	0.795417
chr11	128477712	128479160	0.765	0.635667	0.337417
chr11	128383224	128384792	0.728056	0.3275	0.366296
chr11	128387152	128388560	0.34125	0.144063	0.04875
chr11	128628016	128628496	0.0298077	0.361202	0.453974
chr11	128701552	128701768	0.59275	0.38425	0.203083
chr11	128419432	128419512	0.547333	0.714083	0.8
chr11	126870416	126870584	0.100804	0.326473	0.371101
chr11	128590864	128592096	0.772917	0.719583	0.383542
chr11	128481840	128482912	0.765893	0.584107	0.152202
chr11	128483944	128484704	0.795	0.640625	0.378125
chr11	128497432	128497992	0.745455	0.544091	0.393636
chr11	128499160	128499952	0.41725	0.247875	0.0939167
chr11	128733280	128733872	0.726	0.584625	0.341667
chr11	128694104	128694272	0.447436	0.665705	0.707842
chr11	128827192	128827784	0.72325	0.5375	0.367333
chr11	128829544	128830752	0.648269	0.475288	0.278974
chr11	128833320	128834288	0.738889	0.473889	0.363148
chr11	129224288	129224792	0.7075	0.560469	0.391667
chr11	129444480	129444600	0.236667	0.395556	0.461944
chr11	128760448	128760592	0.096375	0.268625	0.356125
chr11	128760832	128761104	0.0885714	0.33308	0.363423
chr11	129685560	129685920	0.203571	0.442202	0.45131
chr11	129685960	129686272	0.14125	0.442697	0.519013
chr11	129686272	129686400	0.185	0.458542	0.470069
chr11	129833752	129834112	0.551389	0.586806	0.125278
chr11	129868528	129869088	0.86675	0.68625	0.42175
chr11	129835056	129836808	0.710234	0.621641	0.370469
chr11	129838112	129838776	0.8675	0.694062	0.222986
chr11	129884352	129884960	0.62325	0.60725	0.117
chr11	129882504	129883304	0.695278	0.695833	0.355833
chr11	129827656	129828304	0.841528	0.647222	0.27625
chr11	129889192	129889640	0.68825	0.605	0.164167
chr11	126223520	126223944	0.800278	0.643194	0.311852
chr11	129893896	129894064	0.541786	0.498571	0.169881
chr11	129819696	129821728	0.547838	0.526554	0.11536
chr11	129986440	129987928	0.587935	0.644946	0.188768
chr11	129965504	129966736	0.812115	0.730577	0.374038
chr11	129952144	129953360	0.805341	0.719091	0.427689
chr11	129952144	129953360	0.805341	0.719091	0.427689
chr11	129952144	129953360	0.805341	0.719091	0.427689
chr11	130021872	130022408	0.8425	0.738636	0.399015
chr11	130023248	130023464	0.53	0.392386	0.118409
chr11	129907672	129908560	0.65175	0.519625	0.276917
chr11	129981072	129981800	0.848	0.737375	0.491667
chr11	129864576	129864784	0.785192	0.634327	0.270064
chr11	129865984	129866528	0.900208	0.817292	0.144861
chr11	130037648	130037904	0.875833	0.841389	0.346343
chr11	130038040	130039784	0.807422	0.794023	0.388776
chr11	130040440	130042504	0.688403	0.558472	0.254884
chr11	129890952	129891200	0.720441	0.641324	0.254167
chr11	129723864	129724048	0.543438	0.199219	0.13474
chr11	129990296	129990952	0.80625	0.806875	0.166944
chr11	130024392	130025200	0.548167	0.417583	0.127167
chr11	130025448	130026408	0.665385	0.580481	0.336474
chr11	130030728	130033824	0.715098	0.526863	0.0989706
chr11	130046624	130047184	0.871316	0.821382	0.464254
chr11	130047200	130048368	0.858649	0.782365	0.310495
chr11	130048880	130051104	0.577264	0.386604	0.0647327
chr11	130051816	130052616	0.669853	0.631324	0.25652
chr11	130052992	130053824	0.838333	0.779792	0.441806
chr11	129845088	129845216	0.88125	0.780469	0.413021
chr11	129851016	129851664	0.8375	0.789444	0.455185
chr11	130014128	130014864	0.9021	0.79605	0.5317
chr11	130016232	130016736	0.450227	0.401023	0.0860606
chr11	130257816	130257984	0.694167	0.557083	0.304444
chr11	129815328	129817344	0.801875	0.685625	0.0896354
chr11	129487960	129488176	0.369052	0.578491	0.708649
chr11	129488192	129488304	0.573854	0.718333	0.813854
chr11	129488880	129489168	0.6	0.427857	0.23631
chr11	129941312	129942672	0.752984	0.66871	0.162876
chr11	129150544	129151152	0.292188	0.307969	0.525104
chr11	131116704	131116864	0.0857812	0.207734	0.339115
chr11	131067160	131069208	0.751019	0.646389	0.429475
chr11	130274928	130275088	0.6055	0.48225	0.195333
chr11	131536272	131537728	0.560658	0.375921	0.240307
chr11	129870832	129870936	0.92	0.837188	0.573438
chr11	129874352	129874416	0.63	0.416875	0.168125
chr11	129874760	129875680	0.92	0.845417	0.529815
chr11	131780328	131780880	0.188409	0.536733	0.659167
chr11	131780880	131781216	0.10375	0.429904	0.365513
chr11	131781464	131781736	0.121447	0.339934	0.350877
chr11	131521800	131522680	0.535556	0.32625	0.195556
chr11	132863880	132864416	0.177027	0.341824	0.430383
chr11	131561416	131561976	0.130134	0.361004	0.43119
chr11	129242528	129242672	0.185278	0.454167	0.505602
chr11	129243000	129243064	0.09975	0.373562	0.407333
chr11	129243296	129243328	0.120227	0.393068	0.435985
chr11	129244064	129244552	0.14928	0.42697	0.491992
chr11	129245112	129245192	0.20375	0.43142	0.564924
chr11	129245568	129245624	0.099	0.189	0.40375
chr11	129245784	129245816	0.0789583	0.1525	0.408958
chr11	129246232	129246360	0.149583	0.269375	0.478958
chr11	132812664	132813136	0.22061	0.426707	0.475691
chr11	132813544	132814184	0.168485	0.481591	0.585429
chr11	132814208	132814472	0.20963	0.430648	0.469321
chr11	133372008	133372256	0.664	0.431125	0.353083
chr11	133372008	133372256	0.664	0.431125	0.353083
chr11	132953032	132953408	0.104375	0.419102	0.398906
chr11	133994808	133994976	0.135917	0.399333	0.420083
chr11	133994808	133994976	0.135917	0.399333	0.420083
chr11	133765936	133766632	0.327778	0.615	0.627963
chr11	133767992	133768808	0.29475	0.42925	0.59425
chr11	133657456	133658112	0.263474	0.478896	0.559232
chr11	133775824	133776024	0.206818	0.484205	0.501742
chr11	133939624	133939656	0.293438	0.572812	0.573438
chr11	134276928	134277232	0.687813	0.406562	0.280521
chr11	134281488	134281792	0.104167	0.447083	0.375509
chr11	130318784	130319016	0.0692857	0.312347	0.312007
chr11	130319144	130319368	0.129314	0.399681	0.532876
chr11	130319464	130319736	0.18125	0.463798	0.593061
chr11	130319888	130320112	0.294257	0.519628	0.587905
chr11	130331680	130331856	0.7125	0.470312	0.362604
chr11	134356928	134358064	0.596364	0.415455	0.282197
chr11	133832800	133833704	0.6675	0.519444	0.30537
chr11	133837344	133837568	0.143603	0.356801	0.376961
chr11	130298816	130298960	0.25875	0.459609	0.56
chr11	134202224	134202552	0.09875	0.411116	0.363333
chr11	134404416	134404928	0.671667	0.504833	0.325944
chr11	134216240	134216744	0.708333	0.594722	0.395741
chr11	134945648	134945920	0.44663	0.530435	0.745217
chr11	133825480	133826056	0.0601087	0.342663	0.287319
chr11	133826056	133826104	0.0504412	0.387868	0.430147
chr11	133826104	133826304	0.0636458	0.281745	0.328628
chr11	133827344	133827672	0.106875	0.266328	0.43776
chr11	133827344	133827672	0.106875	0.266328	0.43776
chr11	134594816	134594864	0.408929	0.595357	0.763333
chr11	134341312	134341440	0.378958	0.584323	0.721111
chr11	134344928	134345232	0.22875	0.3825	0.548958
chr11	134145584	134145728	0.04625	0.318594	0.468542
chr11	134145936	134146016	0.0338889	0.247361	0.286435
chr11	134146192	134146288	0.0596875	0.304336	0.325
chr11	134146488	134146600	0.0692188	0.368828	0.335651
chr11	134146752	134146792	0.137187	0.412656	0.506771
chr11	133788096	133788232	0.389062	0.525937	0.651458
chr11	133789296	133789408	0.454265	0.731985	0.785098
chr11	134233392	134234000	0.654342	0.473421	0.237281
chr11	134249968	134250160	0.579643	0.411429	0.13369
chr11	134254544	134254688	0.4275	0.684125	0.668917
chr11	130055984	130057296	0.84875	0.75099	0.467257
chr11	130058816	130059816	0.761204	0.827523	0.384537
chr11	130061568	130062080	0.759167	0.694491	0.357623
chr11	130073400	130073472	0.312	0.649	0.81425
chr11	130082616	130082952	0.614808	0.498846	0.316346
chr11	130086616	130086736	0.724583	0.526667	0.356111
chr11	130087224	130087408	0.783125	0.615156	0.419583
chr11	130088592	130088744	0.848077	0.78875	0.37109
chr11	133894440	133894584	0.387813	0.454219	0.691458
chr11	133897472	133898352	0.57725	0.36775	0.24275
chr12	175461	176199	0.183491	0.446392	0.506714
chr12	176519	176582	0.358889	0.581944	0.650648
chr12	213848	213942	0.533269	0.679231	0.775064
chr12	617360	618636	0.641406	0.591875	0.221146
chr12	186828	186896	0.210278	0.469861	0.458889
chr12	187389	187609	0.174583	0.427344	0.407882
chr12	261139	261493	0.710357	0.538661	0.368929
chr12	265937	266233	0.576389	0.471389	0.255741
chr12	775820	775904	0.1175	0.255	0.577685
chr12	778130	778648	0.114615	0.223846	0.509583
chr12	312615	312869	0.296739	0.522092	0.720616
chr12	312615	312869	0.296739	0.522092	0.720616
chr12	312889	313190	0.178629	0.514798	0.509597
chr12	312889	313190	0.178629	0.514798	0.509597
chr12	784572	784627	0.153636	0.478636	0.595909
chr12	856107	856304	0.80625	0.58375	0.40175
chr12	659857	660045	0.727917	0.565313	0.36375
chr12	611387	611882	0.810588	0.698162	0.471667
chr12	772578	772731	0.614722	0.421389	0.215833
chr12	772578	772731	0.614722	0.421389	0.215833
chr12	825545	826266	0.555556	0.483333	0.265
chr12	1020739	1021587	0.6572	0.6758	0.260433
chr12	740404	740623	0.834091	0.674432	0.513864
chr12	740404	740623	0.834091	0.674432	0.513864
chr12	1189787	1189997	0.284545	0.514091	0.612879
chr12	636604	636987	0.572222	0.488194	0.206574
chr12	1335638	1336039	0.298889	0.410694	0.765741
chr12	1437511	1437793	0.742222	0.683056	0.305648
chr12	749027	749528	0.3775	0.532222	0.645926
chr12	749027	749528	0.3775	0.532222	0.645926
chr12	1662401	1662648	0.649167	0.621833	0.1735
chr12	1654613	1655205	0.8025	0.709141	0.174583
chr12	1655963	1656544	0.776034	0.76556	0.128707
chr12	1699820	1700196	0.720682	0.431136	0.233409
chr12	1699820	1700196	0.720682	0.431136	0.233409
chr12	1694391	1694858	0.7815	0.636125	0.381167
chr12	1694391	1694858	0.7815	0.636125	0.381167
chr12	1769112	1769940	0.534722	0.327361	0.161667
chr12	298189	298291	0.2275	0.355089	0.583988
